,entity_a,entity_b,entity_spans,sentence,Financial,Partner,People,Technical
1037,Vodafone,GAP,"[(157, 164), (217, 219)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1038,Vodafone,BNP Paribas,"[(157, 164), (190, 200)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1039,Vodafone,M&S,"[(157, 164), (167, 169)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1040,Vodafone,QNB,"[(157, 164), (203, 205)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1041,Vodafone,Bank Audi,"[(157, 164), (222, 230)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1042,Vodafone,Delivery Hero,"[(157, 164), (236, 248)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1043,Vodafone,SOCAR,"[(157, 164), (251, 255)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1044,Vodafone,DHL,"[(157, 164), (261, 263)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1045,Vodafone,Shell,"[(157, 164), (135, 139)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1046,Vodafone,Sephora,"[(157, 164), (208, 214)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1047,PepsiCo,BBVA,"[(148, 154), (184, 187)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1048,PepsiCo,GAP,"[(148, 154), (217, 219)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1049,PepsiCo,BNP Paribas,"[(148, 154), (190, 200)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1050,PepsiCo,M&S,"[(148, 154), (167, 169)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1051,PepsiCo,QNB,"[(148, 154), (203, 205)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1052,PepsiCo,Bank Audi,"[(148, 154), (222, 230)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1053,PepsiCo,Delivery Hero,"[(148, 154), (236, 248)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1054,PepsiCo,SOCAR,"[(148, 154), (251, 255)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1055,PepsiCo,DHL,"[(148, 154), (261, 263)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1056,PepsiCo,Shell,"[(148, 154), (135, 139)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1057,PepsiCo,Sephora,"[(148, 154), (208, 214)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1058,BBVA,GAP,"[(184, 187), (217, 219)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1059,BBVA,BNP Paribas,"[(184, 187), (190, 200)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1060,BBVA,M&S,"[(184, 187), (167, 169)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1061,BBVA,QNB,"[(184, 187), (203, 205)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1062,BBVA,Bank Audi,"[(184, 187), (222, 230)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1063,BBVA,Delivery Hero,"[(184, 187), (236, 248)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1064,BBVA,SOCAR,"[(184, 187), (251, 255)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1065,BBVA,DHL,"[(184, 187), (261, 263)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1066,BBVA,Shell,"[(184, 187), (135, 139)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1067,BBVA,Sephora,"[(184, 187), (208, 214)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1068,GAP,BNP Paribas,"[(217, 219), (190, 200)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1069,GAP,M&S,"[(217, 219), (167, 169)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1070,GAP,QNB,"[(217, 219), (203, 205)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1071,GAP,Bank Audi,"[(217, 219), (222, 230)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1072,GAP,Delivery Hero,"[(217, 219), (236, 248)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1073,GAP,SOCAR,"[(217, 219), (251, 255)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1074,GAP,DHL,"[(217, 219), (261, 263)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1075,GAP,Shell,"[(217, 219), (135, 139)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1076,GAP,Sephora,"[(217, 219), (208, 214)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1077,BNP Paribas,M&S,"[(190, 200), (167, 169)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1078,BNP Paribas,QNB,"[(190, 200), (203, 205)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1079,BNP Paribas,Bank Audi,"[(190, 200), (222, 230)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1080,BNP Paribas,Delivery Hero,"[(190, 200), (236, 248)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1081,BNP Paribas,SOCAR,"[(190, 200), (251, 255)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
1082,BNP Paribas,DHL,"[(190, 200), (261, 263)]","Currently reporting data from more than 18000 sites in 16 countries worldwide, Faradai's platform is used by many of companies such as Shell, IKEA, PepsiCo, Vodafone, M&S, MediaMarkt, BBVA, BNP Paribas, QNB, Sephora, GAP, Bank Audi and Delivery Hero, SOCAR and DHL.",0.0,0.0,0.0,0.0
